year,administrative_unit_id,social_group_id,age,men,women
2019,53,13,45,57,53
2019,53,13,46,51,47
2019,53,13,47,46,43
2019,53,13,48,43,41
2019,53,13,49,41,41
2019,53,13,50,38,39
2019,53,13,51,37,39
2019,53,13,52,37,39
2019,53,13,53,37,41
2019,53,13,54,38,43
2019,53,13,55,40,45
2019,53,13,56,41,48
2019,53,13,57,40,49
2019,53,13,58,36,45
2019,53,13,59,31,39
2019,53,13,60,29,37
2019,53,13,61,22,28
2019,53,13,62,17,23
2019,53,13,63,14,21
2019,53,13,64,14,22
2019,53,13,65,14,22
2019,53,13,66,14,22
2019,53,13,67,14,21
2019,53,13,68,13,21
2019,53,13,69,13,21
2019,53,13,70,12,19
2019,53,13,71,10,18
2019,53,13,72,9,15
2019,53,13,73,7,12
2019,53,13,74,5,9
2019,53,13,75,4,7
2019,53,13,76,4,7
2019,53,13,77,4,8
2019,53,13,78,5,11
2019,53,13,79,6,12
2019,53,13,80,5,13
2019,53,13,81,4,12
2019,53,13,82,4,10
2019,53,13,83,3,8
2019,53,13,84,2,6
2019,53,13,85,2,5
2019,53,13,86,2,5
2019,53,13,87,1,5
2019,53,13,88,1,4
2019,53,13,89,1,4
2019,53,13,90,1,3
2019,53,13,91,1,3
2019,53,13,92,1,2
2019,53,13,93,0,2
2019,53,13,94,0,1
2019,53,13,95,0,1
2019,53,13,96,0,1
2019,53,13,97,0,1
2019,53,13,98,0,1
2019,53,13,99,0,1
2019,61,23,0,967,932
2019,61,24,1,1052,996
2019,61,24,2,1179,1132
2019,61,25,3,1132,1082
2019,61,25,4,1079,1033
2019,61,25,5,1041,1000
2019,61,25,6,1053,1017
2019,61,21,7,983,957
2019,61,21,8,865,839
2019,61,21,9,881,859
2019,61,21,10,856,830
2019,61,21,11,798,769
2019,61,22,12,751,731
2019,61,22,13,766,756
2019,61,22,14,808,746
2019,61,22,15,822,760
2019,61,26,16,845,767
2019,61,26,17,836,759
2019,61,26,18,1372,1139
2019,61,27,16,4,4
2019,61,27,17,22,22
2019,61,27,18,56,45
2019,61,27,19,83,66
2019,61,27,20,195,285
2019,61,27,21,501,492
2019,61,27,22,712,696
2019,61,27,23,926,908
2019,61,27,24,1136,1117
2019,61,27,25,1216,1309
2019,61,27,26,1411,1538
2019,61,27,27,1605,1756
2019,61,27,28,1698,1884
2019,61,27,29,1790,2011
2019,61,27,30,1680,1701
2019,61,28,30,1680,1701
2019,61,28,31,1734,1760
2019,61,28,32,1763,1794
2019,61,28,33,1776,1812
2019,61,28,34,1772,1805
2019,61,28,35,1575,1667
2019,61,28,36,1541,1633
2019,61,28,37,1504,1594
2019,61,28,38,1472,1563
2019,61,28,39,1424,1510
2019,61,28,40,1221,1363
2019,61,29,40,1221,1363
2019,61,29,41,1190,1326
2019,61,29,42,1158,1289
2019,61,29,43,1130,1255
2019,61,29,44,1109,1227
2019,61,29,45,1123,1221
2019,61,29,46,1110,1201
2019,61,29,47,1071,1191
2019,61,29,48,1072,1251
2019,61,29,49,1165,1251
2019,61,29,50,1312,1334
2019,61,29,51,1434,1456
2019,61,29,52,1427,1457
2019,61,29,53,1420,1454
2019,61,29,54,1385,1431
2019,61,29,55,1341,1388
2019,61,29,56,1291,1345
2019,61,29,57,1229,1291
2019,61,29,58,1174,1236
2019,61,29,59,1070,1145
2019,61,29,60,690,728
2019,61,30,60,0,728
2019,61,30,61,0,646
2019,61,30,62,0,564
2019,61,30,63,0,473
2019,61,30,64,0,390
2019,61,30,65,328,326
2019,61,30,66,261,255
2019,61,30,67,208,201
2019,61,30,68,163,156
2019,61,30,69,133,122
2019,61,30,70,127,114
2019,61,30,71,111,80
2019,61,30,72,77,63
2019,61,30,73,44,49
2019,61,30,74,32,40
2019,61,30,75,29,29
2019,61,30,76,20,23
2019,61,30,77,15,16
2019,61,30,78,11,12
2019,61,30,79,7,8
2019,61,30,80,5,6
2019,61,30,81,4,4
2019,61,30,82,3,4
2019,61,30,83,3,3
2019,61,30,84,2,3
2019,61,30,85,2,3
2019,61,30,86,2,3
2019,61,30,87,2,2
2019,61,30,88,1,2
2019,61,30,89,1,2
2019,61,30,90,1,1
2019,61,30,91,1,1
2019,61,30,92,0,1
2019,61,30,93,0,1
2019,61,31,60,0,964
2019,61,31,61,0,1038
2019,61,31,62,0,1060
2019,61,31,63,0,1186
2019,61,31,64,0,1229
2019,61,31,65,564,1192
2019,61,31,66,616,1250
2019,61,31,67,639,1253
2019,61,31,68,692,1308
2019,61,31,69,690,1350
2019,61,31,70,607,1301
2019,61,31,71,823,1374
2019,61,31,72,731,1359
2019,61,31,73,580,1030
2019,61,31,74,303,657
2019,61,31,75,224,393
2019,61,32,76,208,449
2019,61,32,77,369,727
2019,61,32,78,471,886
2019,61,32,79,463,1050
2019,61,32,80,506,1234
2019,61,32,81,537,1312
2019,61,32,82,327,807
2019,61,32,83,254,669
2019,61,32,84,198,514
2019,61,32,85,165,479
2019,61,32,86,178,513
2019,61,32,87,157,450
2019,61,32,88,157,442
2019,61,32,89,111,336
2019,61,32,90,98,299
2019,61,32,91,88,239
2019,61,32,92,66,195
2019,61,32,93,43,155
2019,61,32,94,31,121
2019,61,32,95,27,98
2019,61,32,96,19,73
2019,61,32,97,15,54
2019,61,32,98,14,36
2019,61,32,99,9,23
2019,61,32,100,3,10
2019,61,33,15,0,1
2019,61,33,16,0,1
2019,61,33,17,0,2
2019,61,33,18,0,11
2019,61,33,19,0,10
2019,61,33,20,0,42
2019,61,33,21,0,42
2019,61,33,22,0,39
2019,61,33,23,0,41
2019,61,33,24,0,42
2019,61,33,25,0,85
2019,61,33,26,0,110
2019,61,33,27,0,124
2019,61,33,28,0,143
2019,61,33,29,0,148
2019,61,33,30,0,123
2019,61,33,31,0,126
2019,61,33,32,0,125
2019,61,33,33,0,125
2019,61,33,34,0,118
2019,61,33,35,0,62
2019,61,33,36,0,57
2019,61,33,37,0,54
2019,61,33,38,0,58
2019,61,33,39,0,51
2019,61,33,40,0,13
2019,61,33,41,0,11
2019,61,33,42,0,10
2019,61,33,43,0,9
2019,61,33,44,0,7
2019,61,33,45,0,6
2019,61,33,46,0,5
2019,61,33,47,0,4
2019,61,33,48,0,3
2019,61,33,49,0,2
2019,61,33,50,0,1
2019,61,39,29,0,1
2019,61,39,31,1,1
2019,61,39,32,1,1
2019,61,39,33,1,1
2019,61,39,34,1,1
2019,61,39,35,1,1
2019,61,39,36,0,1
2019,61,39,38,0,1
2019,61,39,41,1,1
2019,61,39,42,1,1
2019,61,39,43,1,1
2019,61,39,44,1,1
2019,61,39,45,1,1
2019,61,39,46,1,1
2019,61,39,47,1,1
2019,61,39,48,1,1
2019,61,39,49,1,1
2019,61,39,50,1,1
2019,61,39,51,1,2
2019,61,39,52,1,2
2019,61,39,53,1,2
2019,61,39,54,1,2
2019,61,39,55,1,2
2019,61,39,56,1,2
2019,61,39,57,2,2
2019,61,39,58,2,2
2019,61,39,59,1,2
2019,61,39,60,1,2
2019,61,39,61,5,11
2019,61,39,62,5,10
2019,61,39,63,5,10
2019,61,39,64,5,10
2019,61,39,65,4,9
2019,61,39,66,4,9
2019,61,39,67,4,9
2019,61,39,68,4,9
2019,61,39,69,4,9
2019,61,39,70,4,9
2019,61,39,71,5,9
2019,61,39,72,4,9
2019,61,39,73,3,7
2019,61,39,74,2,4
2019,61,39,75,1,3
2019,61,39,76,1,3
2019,61,39,77,2,5
2019,61,39,78,2,6
2019,61,39,79,2,7
2019,61,39,80,3,8
2019,61,39,81,3,8
2019,61,39,82,2,5
2019,61,39,83,1,4
2019,61,39,84,1,3
2019,61,39,85,1,3
2019,61,39,86,1,3
2019,61,39,87,1,3
2019,61,39,88,1,3
2019,61,39,89,1,2
2019,61,39,90,0,2
2019,61,39,91,0,2
2019,61,39,92,0,1
2019,61,39,93,0,1
2019,61,39,94,0,1
2019,61,39,95,0,1
2019,61,40,0,2,1
2019,61,40,1,2,1
2019,61,40,2,2,1
2019,61,40,3,2,1
2019,61,40,4,4,3
2019,61,40,5,4,3
2019,61,40,6,4,3
2019,61,40,7,4,3
2019,61,40,8,6,4
2019,61,40,9,6,4
2019,61,40,10,6,4
2019,61,40,11,5,3
2019,61,40,12,5,3
2019,61,40,13,5,3
2019,61,40,14,5,3
2019,61,40,15,6,3
2019,61,40,16,6,4
2019,61,40,17,6,3
2019,61,40,18,4,4
2019,61,40,19,4,3
2019,61,40,20,3,4
2019,61,40,21,4,4
2019,61,40,22,3,3
2019,61,40,23,4,4
2019,61,40,24,4,4
2019,61,40,25,4,4
2019,61,40,26,5,5
2019,61,40,27,6,6
2019,61,40,28,7,7
2019,61,40,29,7,7
2019,61,40,30,6,6
2019,61,40,31,9,9
2019,61,40,32,8,9
2019,61,40,33,8,9
2019,61,40,34,8,8
2019,61,40,35,7,8
2019,61,40,36,7,7
2019,61,40,37,6,7
2019,61,40,38,7,7
2019,61,40,39,6,6
2019,61,40,40,6,7
2019,61,40,41,10,12
2019,61,40,42,10,12
2019,61,40,43,10,12
2019,61,40,44,10,11
2019,61,40,45,10,11
2019,61,40,46,10,11
2019,61,40,47,10,11
2019,61,40,48,10,11
2019,61,40,49,9,10
2019,61,40,50,9,10
2019,61,40,51,12,10
2019,61,40,52,13,12
2019,61,40,53,16,15
2019,61,40,54,17,17
2019,61,40,55,19,19
2019,61,40,56,22,22
2019,61,40,57,24,25
2019,61,40,58,28,39
2019,61,40,59,26,48
2019,61,40,60,27,61
2019,61,40,61,31,70
2019,61,40,62,33,75
2019,61,40,63,38,83
2019,61,40,64,39,88
2019,61,40,65,41,88
2019,61,40,66,43,94
2019,61,40,67,45,97
2019,61,40,68,52,103
2019,61,40,69,51,110
2019,61,40,70,49,111
2019,61,40,71,67,120
2019,61,40,72,61,124
2019,61,40,73,50,98
2019,61,40,74,28,66
2019,61,40,75,22,42
2019,61,40,76,21,49
2019,61,40,77,37,80
2019,61,40,78,49,100
2019,61,40,79,50,122
2019,61,40,80,56,148
2019,61,40,81,62,163
2019,61,40,82,39,104
2019,61,40,83,32,89
2019,61,40,84,25,70
2019,61,40,85,22,68
2019,61,40,86,24,74
2019,61,40,87,22,67
2019,61,40,88,23,68
2019,61,40,89,17,53
2019,61,40,90,15,48
2019,61,40,91,14,40
2019,61,40,92,11,33
2019,61,40,93,7,27
2019,61,40,94,5,21
2019,61,40,95,5,18
2019,61,40,96,3,14
2019,61,40,97,3,10
2019,61,40,98,3,7
2019,61,40,99,2,5
2019,61,40,100,1,2
2019,61,8,15,655,801
2019,61,8,16,737,901
2019,61,8,17,901,1101
2019,61,8,18,983,1202
2019,61,8,19,983,1202
2019,61,8,20,901,1101
2019,61,8,21,737,901
2019,61,8,22,655,801
2019,61,8,23,573,701
2019,61,8,24,409,500
2019,61,8,25,245,300
2019,61,8,26,73,90
2019,61,8,27,65,80
2019,61,8,28,57,70
2019,61,8,29,49,60
2019,61,8,30,49,60
2019,61,8,31,40,50
2019,61,8,32,32,40
2019,61,8,33,24,30
2019,61,8,34,8,10
2019,61,8,35,8,10
2019,61,18,18,350,242
2019,61,18,19,427,276
2019,61,18,20,456,333
2019,61,18,21,524,353
2019,61,18,22,537,347
2019,61,18,23,626,380
2019,61,18,24,645,401
2019,61,18,25,668,461
2019,61,18,26,930,605
2019,61,18,27,1211,694
2019,61,18,28,1422,803
2019,61,18,29,1448,843
2019,61,18,30,1309,730
2019,61,18,31,1354,755
2019,61,18,32,1327,754
2019,61,18,33,1320,765
2019,61,18,34,1313,730
2019,61,18,35,1188,693
2019,61,18,36,1104,648
2019,61,18,37,1068,621
2019,61,18,38,1125,664
2019,61,18,39,1002,584
2019,61,18,40,965,591
2019,61,18,41,878,550
2019,61,18,42,859,536
2019,61,18,43,833,521
2019,61,18,44,781,483
2019,61,18,45,783,458
2019,61,18,46,754,446
2019,61,18,47,708,413
2019,61,18,48,710,409
2019,61,18,49,608,355
2019,61,18,50,597,338
2019,61,18,51,570,319
2019,61,18,52,561,315
2019,61,18,53,586,330
2019,61,18,54,571,335
2019,61,18,55,578,339
2019,61,18,56,581,349
2019,61,18,57,574,350
2019,61,18,58,601,353
2019,61,18,59,503,308
2019,61,18,60,483,296
2019,61,18,61,450,273
2019,61,18,62,401,242
2019,61,18,63,386,227
2019,61,18,64,343,205
2019,61,18,65,305,179
2019,61,18,66,291,168
2019,61,18,67,271,154
2019,61,18,68,261,147
2019,61,18,69,239,141
2019,61,18,70,201,128
2019,61,18,71,239,123
2019,61,18,72,189,111
2019,61,18,73,129,76
2019,61,18,74,58,42
2019,61,18,75,35,21
2019,61,10,18,1,0
2019,61,10,19,1,1
2019,61,10,20,2,1
2019,61,10,21,3,2
2019,61,10,22,4,3
2019,61,10,23,7,5
2019,61,10,24,11,7
2019,61,10,25,18,10
2019,61,10,26,38,16
2019,61,10,27,70,20
2019,61,10,28,112,24
2019,61,10,29,146,24
2019,61,10,30,157,19
2019,61,10,31,183,17
2019,61,10,32,192,14
2019,61,10,33,196,11
2019,61,10,34,188,7
2019,61,10,35,158,5
2019,61,10,36,129,3
2019,61,10,37,104,1
2019,61,10,38,85,1
2019,61,10,39,56,1
2019,61,10,40,37,0
2019,61,10,41,21,0
2019,61,10,42,12,0
2019,61,10,43,7,0
2019,61,10,44,3,0
2019,61,10,45,3,0
2019,61,10,46,2,0
2019,61,10,47,2,0
2019,61,10,48,2,0
2019,61,10,49,2,0
2019,61,10,50,2,0
2019,61,10,51,2,0
2019,61,10,52,2,0
2019,61,10,53,2,0
2019,61,10,54,2,0
2019,61,10,55,1,0
2019,61,10,56,1,0
2019,61,10,57,1,0
2019,61,10,58,1,0
2019,61,10,59,1,0
2019,61,10,60,1,0
2019,61,12,18,463,553
2019,61,12,19,421,524
2019,61,12,20,369,514
2019,61,12,21,381,509
2019,61,12,22,429,541
2019,61,12,23,511,561
2019,61,12,24,626,721
2019,61,12,25,708,956
2019,61,12,26,903,1251
2019,61,12,27,1093,1509
2019,61,12,28,1245,1680
2019,61,12,29,1336,1782
2019,61,12,30,1215,1536
2019,61,12,31,1209,1552
2019,61,12,32,1193,1547
2019,61,12,33,1179,1548
2019,61,12,34,1171,1543
2019,61,12,35,1044,1426
2019,61,12,36,1034,1418
2019,61,12,37,1015,1394
2019,61,12,38,985,1347
2019,61,12,39,947,1298
2019,61,12,40,896,1294
2019,61,12,41,865,1252
2019,61,12,42,839,1228
2019,61,12,43,824,1217
2019,61,12,44,821,1209
2019,61,12,45,846,1224
2019,61,12,46,841,1228
2019,61,12,47,823,1224
2019,61,12,48,795,1200
2019,61,12,49,763,1155
2019,61,12,50,780,1126
2019,61,12,51,757,1105
2019,61,12,52,746,1124
2019,61,12,53,753,1172
2019,61,12,54,775,1236
2019,61,12,55,797,1304
2019,61,12,56,815,1374
2019,61,12,57,824,1424
2019,61,12,58,824,1462
2019,61,12,59,817,1486
2019,61,12,60,827,1531
2019,61,12,61,802,1539
2019,61,12,62,768,1542
2019,61,12,63,732,1516
2019,61,12,64,696,1468
2019,61,12,65,690,1441
2019,61,12,66,656,1394
2019,61,12,67,627,1364
2019,61,12,68,608,1343
2019,61,12,69,594,1336
2019,61,12,70,595,1310
2019,61,12,71,638,1305
2019,61,12,72,490,1179
2019,61,12,73,438,1011
2019,61,12,74,297,645
2019,61,12,75,185,391
2019,61,12,76,167,437
2019,61,12,77,254,599
2019,61,12,78,308,848
2019,61,12,79,323,984
2019,61,12,80,364,1143
2019,61,12,81,330,1047
2019,61,12,82,275,862
2019,61,12,83,218,654
2019,61,12,84,170,507
2019,61,12,85,136,454
2019,61,12,86,117,443
2019,61,12,87,109,424
2019,61,12,88,102,387
2019,61,12,89,91,333
2019,61,12,90,76,275
2019,61,12,91,61,224
2019,61,12,92,47,181
2019,61,12,93,35,145
2019,61,12,94,26,112
2019,61,12,95,20,91
2019,61,12,96,14,68
2019,61,12,97,11,50
2019,61,12,98,10,33
2019,61,12,99,7,21
2019,61,12,100,2,9
2019,61,13,18,44,32
2019,61,13,19,43,32
2019,61,13,20,34,31
2019,61,13,21,34,31
2019,61,13,22,33,31
2019,61,13,23,33,30
2019,61,13,24,34,30
2019,61,13,25,32,29
2019,61,13,26,34,31
2019,61,13,27,38,34
2019,61,13,28,42,38
2019,61,13,29,45,41
2019,61,13,30,41,36
2019,61,13,31,41,35
2019,61,13,32,41,36
2019,61,13,33,43,38
2019,61,13,34,46,41
2019,61,13,35,44,42
2019,61,13,36,47,44
2019,61,13,37,48,45
2019,61,13,38,48,44
2019,61,13,39,46,42
2019,61,13,40,44,42
2019,61,13,41,42,42
2019,61,13,42,40,40
2019,61,13,43,37,38
2019,61,13,44,33,34
2019,61,13,45,31,31
2019,61,13,46,28,27
2019,61,13,47,25,25
2019,61,13,48,23,24
2019,61,13,49,22,23
2019,61,13,50,23,23
2019,61,13,51,23,23
2019,61,13,52,23,23
2019,61,13,53,23,24
2019,61,13,54,24,26
2019,61,13,55,25,27
2019,61,13,56,25,29
2019,61,13,57,25,30
2019,61,13,58,22,28
2019,61,13,59,19,24
2019,61,13,60,16,19
2019,61,13,61,12,15
2019,61,13,62,9,12
2019,61,13,63,8,11
2019,61,13,64,7,11
2019,61,13,65,8,12
2019,61,13,66,8,11
2019,61,13,67,7,11
2019,61,13,68,7,11
2019,61,13,69,7,11
2019,61,13,70,7,11
2019,61,13,71,8,10
2019,61,13,72,6,9
2019,61,13,73,5,8
2019,61,13,74,3,6
2019,61,13,75,3,4
2019,61,13,76,3,4
2019,61,13,77,3,5
2019,61,13,78,4,7
2019,61,13,79,4,8
2019,61,13,80,4,9
2019,61,13,81,4,8
2019,61,13,82,3,7
2019,61,13,83,3,6
2019,61,13,84,2,4
2019,61,13,85,2,4
2019,61,13,86,1,3
2019,61,13,87,1,3
2019,61,13,88,1,3
2019,61,13,89,1,3
2019,61,13,90,1,2
2019,61,13,91,1,2
2019,61,13,92,1,1
2019,61,13,93,0,1
2019,61,13,94,0,1
2019,61,13,95,0,1
2019,61,13,96,0,1
2019,61,13,98,0,1
2019,61,13,100,0,1
2019,52,23,0,3328,3049
2019,52,24,1,3421,3286
2019,52,24,2,3827,3635
2019,52,25,3,3782,3514
2019,52,25,4,3601,3361
2019,52,25,5,3474,3241
2019,52,25,6,3405,3217
2019,52,21,7,3136,2799
2019,52,21,8,2350,2212
2019,52,21,9,2394,2269
2019,52,21,10,2322,2187
2019,52,21,11,2161,2021
2019,52,22,12,2037,1922
2019,52,22,13,2076,1988
2019,52,22,14,2066,2005
2019,52,22,15,2110,2060
2019,52,26,16,1902,1754
2019,52,26,17,1879,1736
2019,52,26,18,1861,1924
2019,52,27,16,9,9
2019,52,27,17,49,50
2019,52,27,18,76,76
2019,52,27,19,113,110
2019,52,27,20,363,555
2019,52,27,21,934,959
2019,52,27,22,1328,1355
2019,52,27,23,1725,1769
2019,52,27,24,2118,2178
2019,52,27,25,2482,2711
2019,52,27,26,2879,3184
2019,52,27,27,3275,3638
2019,52,27,28,3464,3902
2019,52,27,29,3652,4166
2019,52,27,30,4566,4787
2019,52,28,30,4566,4787
2019,52,28,31,4714,4951
2019,52,28,32,4793,5049
2019,52,28,33,4829,5099
2019,52,28,34,4817,5078
2019,52,28,35,4768,4854
2019,52,28,36,4666,4756
2019,52,28,37,4556,4644
2019,52,28,38,4458,4552
2019,52,28,39,4312,4400
2019,52,28,40,3501,3613
2019,52,29,40,3501,3613
2019,52,29,41,3414,3516
2019,52,29,42,3322,3416
2019,52,29,43,3243,3325
2019,52,29,44,3182,3252
2019,52,29,45,3059,3174
2019,52,29,46,3024,3125
2019,52,29,47,2918,3100
2019,52,29,48,2918,3254
2019,52,29,49,3172,3254
2019,52,29,50,3388,3618
2019,52,29,51,3704,3951
2019,52,29,52,3690,3952
2019,52,29,53,3669,3945
2019,52,29,54,3579,3881
2019,52,29,55,3735,3974
2019,52,29,56,3591,3850
2019,52,29,57,3420,3697
2019,52,29,58,3268,3537
2019,52,29,59,2979,3278
2019,52,29,60,1828,2025
2019,52,30,60,0,2025
2019,52,30,61,0,1795
2019,52,30,62,0,1567
2019,52,30,63,0,1314
2019,52,30,64,0,1084
2019,52,30,65,779,834
2019,52,30,66,620,653
2019,52,30,67,493,514
2019,52,30,68,386,399
2019,52,30,69,316,314
2019,52,30,70,263,253
2019,52,30,71,192,187
2019,52,30,72,149,139
2019,52,30,73,76,96
2019,52,30,74,65,77
2019,52,30,75,46,55
2019,52,30,76,35,50
2019,52,30,77,27,37
2019,52,30,78,16,27
2019,52,30,79,12,18
2019,52,30,80,7,11
2019,52,30,81,5,8
2019,52,30,82,4,7
2019,52,30,83,3,6
2019,52,30,84,3,6
2019,52,30,85,3,5
2019,52,30,86,2,5
2019,52,30,87,2,4
2019,52,30,88,2,4
2019,52,30,89,2,3
2019,52,30,90,1,3
2019,52,30,91,1,2
2019,52,30,92,1,2
2019,52,30,93,0,1
2019,52,30,94,0,1
2019,52,31,60,0,2680
2019,52,31,61,0,2888
2019,52,31,62,0,2949
2019,52,31,63,0,3297
2019,52,31,64,0,3418
2019,52,31,65,1337,3057
2019,52,31,66,1461,3207
2019,52,31,67,1515,3213
2019,52,31,68,1643,3354
2019,52,31,69,1635,3460
2019,52,31,70,1258,2889
2019,52,31,71,1425,3209
2019,52,31,72,1414,2988
2019,52,31,73,998,2018
2019,52,31,74,623,1267
2019,52,31,75,351,737
2019,52,32,76,366,983
2019,52,32,77,666,1749
2019,52,32,78,674,1940
2019,52,32,79,802,2370
2019,52,32,80,684,2247
2019,52,32,81,727,2388
2019,52,32,82,443,1470
2019,52,32,83,344,1218
2019,52,32,84,268,936
2019,52,32,85,223,872
2019,52,32,86,242,934
2019,52,32,87,214,820
2019,52,32,88,211,805
2019,52,32,89,149,612
2019,52,32,90,133,544
2019,52,32,91,119,436
2019,52,32,92,88,354
2019,52,32,93,58,283
2019,52,32,94,42,219
2019,52,32,95,36,178
2019,52,32,96,26,133
2019,52,32,97,21,98
2019,52,32,98,19,66
2019,52,32,99,12,41
2019,52,32,100,5,18
2019,52,33,15,0,2
2019,52,33,16,0,3
2019,52,33,17,0,5
2019,52,33,18,0,18
2019,52,33,19,0,17
2019,52,33,20,0,82
2019,52,33,21,0,81
2019,52,33,22,0,76
2019,52,33,23,0,80
2019,52,33,24,0,82
2019,52,33,25,0,176
2019,52,33,26,0,227
2019,52,33,27,0,258
2019,52,33,28,0,295
2019,52,33,29,0,307
2019,52,33,30,0,347
2019,52,33,31,0,356
2019,52,33,32,0,352
2019,52,33,33,0,353
2019,52,33,34,0,333
2019,52,33,35,0,179
2019,52,33,36,0,166
2019,52,33,37,0,158
2019,52,33,38,0,169
2019,52,33,39,0,150
2019,52,33,40,0,33
2019,52,33,41,0,29
2019,52,33,42,0,26
2019,52,33,43,0,23
2019,52,33,44,0,19
2019,52,33,45,0,16
2019,52,33,46,0,14
2019,52,33,47,0,11
2019,52,33,48,0,8
2019,52,33,49,0,5
2019,52,33,50,0,3
2019,52,39,0,1,1
2019,52,39,1,1,1
2019,52,39,2,1,1
2019,52,39,3,1,1
2019,52,39,4,1,1
2019,52,39,5,1,1
2019,52,39,6,1,1
2019,52,39,7,1,1
2019,52,39,8,1,0
2019,52,39,9,1,1
2019,52,39,10,1,0
2019,52,39,11,1,0
2019,52,39,12,1,0
2019,52,39,13,1,0
2019,52,39,14,1,0
2019,52,39,15,1,0
2019,52,39,16,1,0
2019,52,39,17,1,0
2019,52,39,20,0,1
2019,52,39,21,0,1
2019,52,39,24,0,1
2019,52,39,25,1,1
2019,52,39,26,1,1
2019,52,39,27,1,1
2019,52,39,28,1,1
2019,52,39,29,1,1
2019,52,39,30,1,1
2019,52,39,31,2,2
2019,52,39,32,2,2
2019,52,39,33,2,2
2019,52,39,34,2,2
2019,52,39,35,2,2
2019,52,39,36,1,1
2019,52,39,37,1,1
2019,52,39,38,1,2
2019,52,39,39,1,1
2019,52,39,40,1,1
2019,52,39,41,2,2
2019,52,39,42,2,2
2019,52,39,43,2,2
2019,52,39,44,2,2
2019,52,39,45,2,2
2019,52,39,46,2,2
2019,52,39,47,2,2
2019,52,39,48,2,2
2019,52,39,49,2,2
2019,52,39,50,2,2
2019,52,39,51,3,4
2019,52,39,52,3,4
2019,52,39,53,4,5
2019,52,39,54,4,5
2019,52,39,55,4,5
2019,52,39,56,4,6
2019,52,39,57,4,6
2019,52,39,58,5,6
2019,52,39,59,4,6
2019,52,39,60,4,6
2019,52,39,61,14,29
2019,52,39,62,13,28
2019,52,39,63,14,29
2019,52,39,64,13,28
2019,52,39,65,10,24
2019,52,39,66,10,24
2019,52,39,67,10,23
2019,52,39,68,10,23
2019,52,39,69,10,24
2019,52,39,70,7,20
2019,52,39,71,8,21
2019,52,39,72,8,20
2019,52,39,73,5,13
2019,52,39,74,3,8
2019,52,39,75,2,5
2019,52,39,76,2,6
2019,52,39,77,3,11
2019,52,39,78,3,12
2019,52,39,79,4,15
2019,52,39,80,3,14
2019,52,39,81,4,15
2019,52,39,82,2,9
2019,52,39,83,2,8
2019,52,39,84,1,6
2019,52,39,85,1,5
2019,52,39,86,1,6
2019,52,39,87,1,5
2019,52,39,88,1,5
2019,52,39,89,1,4
2019,52,39,90,1,3
2019,52,39,91,1,3
2019,52,39,92,0,2
2019,52,39,93,0,2
2019,52,39,94,0,1
2019,52,39,95,0,1
2019,52,39,96,0,1
2019,52,39,97,0,1
2019,52,40,0,6,3
2019,52,40,1,6,4
2019,52,40,2,6,4
2019,52,40,3,6,4
2019,52,40,4,15,10
2019,52,40,5,14,9
2019,52,40,6,14,9
2019,52,40,7,13,8
2019,52,40,8,15,10
2019,52,40,9,15,10
2019,52,40,10,15,10
2019,52,40,11,14,9
2019,52,40,12,13,8
2019,52,40,13,13,9
2019,52,40,14,13,9
2019,52,40,15,14,9
2019,52,40,16,13,8
2019,52,40,17,13,8
2019,52,40,18,6,6
2019,52,40,19,5,6
2019,52,40,20,6,7
2019,52,40,21,7,7
2019,52,40,22,6,7
2019,52,40,23,7,7
2019,52,40,24,7,7
2019,52,40,25,7,9
2019,52,40,26,10,11
2019,52,40,27,12,12
2019,52,40,28,14,14
2019,52,40,29,14,15
2019,52,40,30,17,17
2019,52,40,31,24,25
2019,52,40,32,23,25
2019,52,40,33,22,25
2019,52,40,34,22,23
2019,52,40,35,22,23
2019,52,40,36,20,21
2019,52,40,37,19,20
2019,52,40,38,20,21
2019,52,40,39,18,19
2019,52,40,40,17,18
2019,52,40,41,29,31
2019,52,40,42,29,31
2019,52,40,43,28,31
2019,52,40,44,27,30
2019,52,40,45,27,29
2019,52,40,46,27,29
2019,52,40,47,26,29
2019,52,40,48,27,30
2019,52,40,49,24,27
2019,52,40,50,22,28
2019,52,40,51,30,28
2019,52,40,52,34,33
2019,52,40,53,40,40
2019,52,40,54,45,46
2019,52,40,55,54,55
2019,52,40,56,61,64
2019,52,40,57,66,72
2019,52,40,58,77,112
2019,52,40,59,71,136
2019,52,40,60,72,170
2019,52,40,61,83,196
2019,52,40,62,88,207
2019,52,40,63,100,231
2019,52,40,64,103,244
2019,52,40,65,96,227
2019,52,40,66,103,241
2019,52,40,67,107,248
2019,52,40,68,123,265
2019,52,40,69,122,282
2019,52,40,70,101,247
2019,52,40,71,115,281
2019,52,40,72,118,272
2019,52,40,73,85,192
2019,52,40,74,57,128
2019,52,40,75,35,79
2019,52,40,76,37,107
2019,52,40,77,67,192
2019,52,40,78,70,219
2019,52,40,79,86,276
2019,52,40,80,76,270
2019,52,40,81,84,297
2019,52,40,82,53,189
2019,52,40,83,43,162
2019,52,40,84,34,128
2019,52,40,85,30,123
2019,52,40,86,33,136
2019,52,40,87,30,122
2019,52,40,88,31,123
2019,52,40,89,22,96
2019,52,40,90,21,88
2019,52,40,91,19,72
2019,52,40,92,14,60
2019,52,40,93,10,49
2019,52,40,94,7,39
